6	1
10	87
11	55
12	36
13	25
14	26
15	23
16	13
17	9
18	15
19	7
20	8
21	1
22	6
23	7
24	5
25	6
26	4
27	3
28	2
29	1
30	1
31	3
32	1
33	2
35	2
38	2
39	3
40	2
41	2
42	2
45	1
52	1
55	1
58	1
60	1
63	2
65	1
68	1
69	1
73	1
90	1
97	1
